id,id_municipio,id_tipo_institucion,id_nivel_institucion,nombre,siglas,direccion,telefono,fecha_creacion
699,1,1,1,COOPERATIVA INTEGRAL AGRICOLA NUEVA ESPERANZA DE SANTIAGO RESPONSABILIDAD LIMITADA,GT-NIT-83453458,,,
700,1,1,1,"COOPERATIVA INTEGRAL DE CONSUMO ""MAQUINENSE"" RESPONSABILIDAD LIMITADA",GT-NIT-98216015,,,
701,1,1,1,"ASOCIACION AGRICOLA MAYA Q'EQCHI' JOLOM HUCH, COBAN ALTA VERAPA",GT-NIT-98733125,,,
702,1,1,1,"ASOCIACION AGRICOLA PECUARIA CUCHIL, TUCURU, A.V.",GT-NIT-54173639,,,
703,1,1,1,FUNDACIÓN  LAGUNA LACHUA -FUNDALACHUA-,GT-NIT-64398145,,,
704,1,1,1,ASOCIACIÓN DE DESARROLLO INTEGRAL SEPUR-ADIS-,GT-NIT-104500190,,,
705,1,1,1,"ASOCIACIÓN DE DESARROLLO AGROPECUARIO, SOCIAL INTEGRAL Y SOSTENIBLE SA'KOMONIL -ASOSAK",GT-NIT-109905679,,,
706,1,1,1,ASOCIACION CONSEJO DE ORGANIZACIONES DE DESARROLLO Y EDUCACION MAYA MAM. CODEMAM.,GT-NIT-42591643,,,
707,1,1,1,ASOCIACION DE PRODUCTORES AGRICOLAS Y SUS DERIVADOS DEL IXCAN,GT-NIT-68407750,,,
708,1,1,1,"COOPERATIVA INTEGRAL DE COMERCIALIZACION ""FLOR DEL CAFE LA MONTAÑITA"" RESPONSABILIDAD LIMITADA",GT-NIT-103204237,,,
709,1,1,1,ASOCIACION GUATEMALTECA PARA LA EDUCACION AGROPECUARIA,GT-NIT-7075650,,,
710,1,1,1,LA ASOCIACION DE PRODUCTORES COMUNITARIOS NUEVO SAN MARCOS,GT-NIT-104513063,,,
711,1,1,1,"COOPERATIVA DE AHORRO Y CREDITO INTEGRAL ""UNION FLORECER"" R.L.",GT-NIT-6303870,,,
712,1,1,1,CONSEJO COMUNITARIO DE DESARROLLO COCODE DEL PARAJE ALTA MIRANO CASERIO NUEVA VICTORIA,GT-NIT-100585663,,,
713,1,1,1,FUNDACIÓN AMG INTERNACIONAL (AVANCE DEL MINISTERIO DEL EVANGELIO),GT-NIT-2610698,,,
714,1,1,1,ASOCIACION DE MUJERES COMUNITARIAS AGROTEXTILES -AMUCA-,GT-NIT-99519895,,,
715,1,1,1,"""ASOCIACION RI NAB'EY QACH'ABAL""- SAN JUAN SACATEPEQUEZ",GT-NIT-96376333,,,
716,1,1,1,COOPERATIVA AGRICOLA INTEGRAL NUESTRO FUTURO RESPONSABILIDAD LIMITADA,GT-NIT-5145392,,,
717,1,1,1,MANCOMUNIDAD PARA EL DESARROLLO SOSTENIBLE DE LOS MUNICIPIOS DE LA CUENCA DEL LAGO PETEN ITZA,GT-NIT-36322768,,,
718,1,1,1,CONFERENCIA EPISCOPAL DE GUATEMALA,GT-NIT-6963889,,,
